Host_Id,Name,Neighbourhood ,Property_Type,Review_Scores_Rating_bin,Room_Type,Zipcode,Beds,Number_of_Records,Number_Of_Reviews,Price
39335488,Beautiful and Convenient,Manhattan,Apartment,0,Private room,10037,1,1,0,55
39433459,"Private studio master kitchen,bath.",Brooklyn,Apartment,0,Entire home/apt,11218,1,1,0,165
39433447,"Quiet, spacious and lovely 1 br Apt",Brooklyn,Apartment,90,Entire home/apt,11230,1,1,3,100
39465340,Chelsea studio with terrace,Manhattan,Apartment,100,Entire home/apt,10011,1,1,2,197
39402856,Luxury one-bedroom in Heart of NYC,Manhattan,Apartment,95,Entire home/apt,10019,1,1,8,200
39455276,3 Bdr Upper West Side Elegance,Manhattan,Apartment,0,Entire home/apt,10024,4,1,0,650
39426097,Quiet apartment facing Riverside Pk,Manhattan,Apartment,80,Entire home/apt,10025,1,1,5,110
39441611,Studio Apt on the Upper East Side,Manhattan,Apartment,0,Entire home/apt,10028,1,1,0,99
39402856,Spacious studio in heart of NYC,Manhattan,Apartment,90,Entire home/apt,10036,1,1,7,200
39477986,Location Location Location!!!!,Manhattan,Apartment,80,Entire home/apt,10036,3,1,1,239
39471756,Amazing UpperEastSide Apartment 2br,Manhattan,Apartment,85,Entire home/apt,10128,2,1,3,200
39457267,"Small One Bedroom, Brooklyn Apt",Brooklyn,Apartment,80,Private room,11205,1,1,1,40
39460331,Brooklyn Loft Space,Brooklyn,Apartment,0,Private room,11206,1,1,0,70
39460656,Large Space in Brooklyn,Brooklyn,Apartment,0,Private room,11226,1,1,0,95
39467479,Prime Sunny Prospect Heights-$40,Brooklyn,Apartment,100,Private room,11238,1,1,1,40
39438671,Private room in Lower Manhattan,Manhattan,Apartment,90,Private room,10002,1,1,2,59
39428010,Luxurious bedroom and bathroom,Manhattan,Apartment,0,Private room,10027,1,1,0,185
39471159,Belle chambre a Harlem,Manhattan,Apartment,0,Private room,10027,1,1,0,104
39436486,97st and Madison,Manhattan,Apartment,100,Private room,10029,1,1,2,70
39480845,UES/Spanish Harlem private bedroom,Manhattan,Apartment,90,Private room,10029,1,1,7,80
39417530,Affordable Manhattan Apartment,Manhattan,Apartment,60,Private room,10031,1,1,2,40
39472987,COZY ROOM CLOSE TO TOUR SITES,Manhattan,Apartment,0,Private room,10032,1,1,0,55
39522411,Modern Garden Apt w Outdoor Hot Tub,Brooklyn,Apartment,100,Entire home/apt,11205,2,1,4,185
39483454,"Big, bright loft in Williamsburg",Brooklyn,Apartment,100,Entire home/apt,11211,1,1,2,180
39538145,Spacious 2 Bdr in Williamsburg,Brooklyn,Apartment,100,Entire home/apt,11211,2,1,2,220
39536650,Crown Heights apt+ limousine,Brooklyn,Apartment,0,Entire home/apt,11216,1,1,0,125
39549440,Room to sublet in Brooklyn,Brooklyn,Apartment,90,Entire home/apt,11218,2,1,4,50
39549563,Spacious place with a backyard,Brooklyn,House,0,Entire home/apt,11216,3,1,1,169
39549563,Cozy Place In Brooklyn,Brooklyn,House,90,Entire home/apt,11233,5,1,4,149
39541748,Charming West Village studio,Manhattan,Apartment,100,Entire home/apt,10011,1,1,1,185
39530472,Perfect West Village 1 Bedroom Apt,Manhattan,Apartment,90,Entire home/apt,10014,1,1,2,210
39538207,Studio Amzing Location - West Vill,Manhattan,Apartment,0,Entire home/apt,10014,1,1,1,200
39531775,Midtown West Studio,Manhattan,Apartment,0,Entire home/apt,10019,1,1,0,175
39507603,Spacious 1 Bedroom Apartment,Manhattan,Apartment,0,Entire home/apt,10031,3,1,0,102
39524396,High-End Building with Perfect View,Manhattan,Apartment,0,Entire home/apt,10044,2,1,0,170
39520701,Luxury High-rise with amazing views,Manhattan,Apartment,0,Entire home/apt,10128,2,1,0,95
39528519,Private room for 2. Amazing view!∴,Manhattan,Apartment,0,Private room,10002,2,1,0,67
39524123,Private Room w Balcony Midtown East,Manhattan,Apartment,80,Private room,10022,1,1,1,105
39534230,107街&Amsterdam哥大好房,Manhattan,Apartment,0,Private room,10025,1,1,0,50
39503857,"Private room, shared bathroom.",Manhattan,Apartment,0,Private room,10030,1,1,0,200
39539913,Edgecombe Ave Room,Manhattan,Apartment,0,Private room,10031,1,1,0,100
39515346,Cozy loft bed in the heart of NYC,Manhattan,Apartment,60,Shared room,10001,1,1,1,55
39528519,Shared room for guy. Amazing view!•,Manhattan,Apartment,0,Shared room,10002,2,1,0,36
39528519,Shared room for guy. Amazing view!•,Manhattan,Apartment,90,Shared room,10002,2,1,3,36
39528519,Shared room for guy. Amazing view!∞,Manhattan,Apartment,100,Shared room,10002,3,1,1,32
39528519,Shared room for guy. Amazing view!∴,Manhattan,Apartment,100,Shared room,10002,2,1,1,36
39528519,Shared room for guy. Amazing view!∴,Manhattan,Apartment,100,Shared room,10002,2,1,2,36
39528519,Shared room for guy. Amazing view!X,Manhattan,Apartment,100,Shared room,10002,2,1,2,36
39528519,Shared room for guy. Best area!,Manhattan,Apartment,100,Shared room,10009,2,1,1,32
39528519,Shared room for guy. Best area!! ^),Manhattan,Apartment,80,Shared room,10009,2,1,1,36
39528519,Shared room for guy. Best area!! ^),Manhattan,Apartment,80,Shared room,10009,2,1,6,36
39528519,Shared room for guy. Best area!! 0),Manhattan,Apartment,0,Shared room,10009,2,1,0,36
39528519,Shared room for guy. Best area!! 0),Manhattan,Apartment,0,Shared room,10009,2,1,0,39
39639929,Cozy Large Studio - Yankee Stadium,Bronx,Apartment,100,Entire home/apt,10451,1,1,1,110
39626683,Modern 3br apt in quiet NE Bronx,Bronx,Apartment,0,Entire home/apt,10466,3,1,0,156
39645161,"Charming, old-fashioned flat",Brooklyn,Apartment,100,Entire home/apt,11222,1,1,1,113
39639169,Classic 1BR Brownstone w/ Backyard,Brooklyn,Apartment,80,Entire home/apt,11233,2,1,1,100
39635423,"Williamsburg Studio, oudoor patio",Brooklyn,Apartment,0,Entire home/apt,11249,1,1,0,120
39580071,The Williamsburg Cottage,Brooklyn,Bungalow,0,Entire home/apt,11249,1,1,0,172
39632876,Heart of NYC by Union Square!,Manhattan,Apartment,0,Entire home/apt,10003,1,1,1,150
39609698,EV Studio With Empire State Views,Manhattan,Apartment,90,Entire home/apt,10009,1,1,2,121
39652597,Sublet in Chelsea btwn 6th-7th Aves,Manhattan,Apartment,0,Entire home/apt,10011,1,1,0,240
39655899,Spacious Studio in Midtown East,Manhattan,Apartment,0,Entire home/apt,10017,1,1,1,140
39624147,Christmas in New York,Manhattan,Apartment,0,Entire home/apt,10019,2,1,0,700
39599671,Lovely 2 Bedroom in Upper West Side,Manhattan,Apartment,0,Entire home/apt,10024,3,1,0,160
39626984,Heights Home Away From Home,Manhattan,Apartment,100,Entire home/apt,10031,2,1,2,100
39646122,Wonderful Apartment in Flushing,Queens,Apartment,0,Entire home/apt,11355,7,1,0,590
39657289,A Room within An Apartment,Brooklyn,Apartment,0,Private room,11215,2,1,1,45
39635110,Private Room in a Huge Apartment,Brooklyn,Apartment,0,Private room,11217,1,1,0,94
39648732,Private room in a 3BR ap L+M trains,Brooklyn,Apartment,0,Private room,11237,1,1,0,50
39658477,Nice Sunny BR at LES prime area,Manhattan,Apartment,0,Private room,10002,1,1,1,55
39644729,Spacious Room in St.Mark's,Manhattan,Apartment,0,Private room,10003,1,1,0,120
39651842,Adorable Upper East Side Apartment,Manhattan,Apartment,0,Private room,10028,1,1,0,110
39603420,Clean White Room in Large Apartment,Manhattan,Apartment,100,Private room,10031,1,1,4,97
39620654,"Manhattan Room,true city vibe!",Manhattan,Apartment,100,Private room,10040,1,1,2,50
39646122,Wonderful Private room in Flushing,Queens,Apartment,0,Private room,11355,1,1,0,80
39648442,Small Studio by the Park近公園新小套房鬧中取靜,Queens,House,100,Private room,11355,1,1,1,75
39719978,Charming 2 bed DUMBO Loft,Brooklyn,Apartment,0,Entire home/apt,11201,2,1,0,259
39706334,Spacious 1BR in Williamsburg,Brooklyn,Apartment,0,Entire home/apt,11211,1,1,0,140
39660732,Steps from Museum of Art,Brooklyn,Apartment,0,Entire home/apt,11225,1,1,0,95
39699925,Charming one bedroom NYC treasure,Manhattan,Apartment,0,Entire home/apt,10002,1,1,0,125
39702517,Huge studio apt in Gramercy NYC,Manhattan,Apartment,0,Entire home/apt,10003,1,1,0,200
39700582,Spacious/Luxury Private Apt at Wall,Manhattan,Apartment,100,Entire home/apt,10005,2,1,2,150
39726713,Beautiful 1-Bedroom East Village,Manhattan,Apartment,0,Entire home/apt,10009,1,1,0,235
39759577,Beautiful Soho/Nolita Apartment,Manhattan,Apartment,80,Entire home/apt,10012,1,1,3,120
11235560,True 1 BR/1 BA in the heart of Soho,Manhattan,Apartment,100,Entire home/apt,10014,1,1,1,225
39715394,Beautiful Home in the West Village!,Manhattan,Apartment,0,Entire home/apt,10014,1,1,0,200
39719111,Beautiful West Village Studio,Manhattan,Apartment,0,Entire home/apt,10014,1,1,0,175
39742177,Sunny NYC studio in prime location,Manhattan,Apartment,100,Entire home/apt,10024,1,1,1,120
39714117,Lovely studio in Spanish Harlem,Manhattan,Apartment,0,Entire home/apt,10029,3,1,0,100
39742052,1 Bedroom in Washington Heights!,Manhattan,Apartment,0,Entire home/apt,10040,2,1,0,150
39714792,"W&D, Heart of Williamsburg!",Brooklyn,Apartment,0,Private room,11211,1,1,0,90
39735540,"Sunny, Clean Room in Brooklyn",Brooklyn,Apartment,0,Private room,11216,1,1,0,40
39713675,"Family-friendly, cozy guest room",Brooklyn,Apartment,100,Private room,11233,2,1,7,75
39754919,"Room in Bushwick, close to train!",Brooklyn,Apartment,0,Private room,11237,1,1,0,45
39707086,纽约曼哈顿市中心公寓房,Manhattan,Apartment,60,Private room,10009,1,1,2,48
39719815,Heart of East Village Bedroom!,Manhattan,Apartment,80,Private room,10009,1,1,4,85
39726069,Trendy TriBeCa SoHo Suite,Manhattan,Apartment,100,Private room,10013,1,1,1,78
39664902,Room in 32nd & Madison Center of NY,Manhattan,Apartment,0,Private room,10016,1,1,0,65
39706100,LUXURY ROOM IN PRIME LOCATION,Manhattan,Apartment,85,Private room,10025,1,1,5,90
39712384,"Cute, Cheap Apartment in NYC!",Manhattan,Apartment,0,Private room,10032,1,1,0,40
39769086,Intimate bushwick Bedroom,Queens,Apartment,80,Private room,11237,1,1,1,50
39741695,lively LOFT mini,Queens,Apartment,0,Private room,11421,1,1,0,60
39835107,Beautiful Park Slope Studio,Brooklyn,Apartment,100,Entire home/apt,11217,2,1,1,115
39808438,Mischief Manor,Brooklyn,Apartment,90,Entire home/apt,11221,2,1,6,191
39869654,The Heights,Brooklyn,Apartment,0,Entire home/apt,11221,3,1,0,110
39810911,Bright & cozy Greenpoint studio,Brooklyn,Apartment,0,Entire home/apt,11222,1,1,0,125
39855629,Duplex w/Private Yard 3br/2ba,Brooklyn,Apartment,0,Entire home/apt,11231,4,1,0,245
39831146,Comfortable quiet close to the fun!,Brooklyn,House,0,Entire home/apt,11231,2,1,0,200
39837562,Charming One Bedroom Flat,Manhattan,Apartment,100,Entire home/apt,10003,2,1,1,275
39873151,Gorgeous & Bright East Village Apt,Manhattan,Apartment,0,Entire home/apt,10009,1,1,0,200
39868106,Chelsea Apt Great Location,Manhattan,Apartment,0,Entire home/apt,10010,1,1,0,400
39868916,Beautiful 2 bed 2 bath,Manhattan,Apartment,0,Entire home/apt,10010,3,1,0,300
39864924,Charming Chelsea One Bedroom,Manhattan,Apartment,90,Entire home/apt,10011,1,1,2,200
39865664,Amazing Chelsea Studio,Manhattan,Apartment,0,Entire home/apt,10011,1,1,0,190
39862343,Charming UWS Abode Near Park,Manhattan,Apartment,90,Entire home/apt,10023,1,1,3,218
39873580,STUDIO in Downtown Soho,Manhattan,House,0,Entire home/apt,10013,1,1,0,200
39808613,LARGE ROOM! 20MIN. FROM TIME SQUARE,Bronx,Apartment,0,Private room,10457,1,1,0,60
39808613,LARGE ROOM! 20MIN. FROM TIME SQUARE,Bronx,Apartment,0,Private room,10457,1,1,0,60
39862753,Nice small room with AC,Brooklyn,Apartment,0,Private room,11206,1,1,0,31
39831634,"Partitioned room, private entrance",Brooklyn,Apartment,100,Private room,11221,1,1,1,65
39860599,Modern Bedroom in Bushwick Apt.,Brooklyn,Apartment,100,Private room,11237,1,1,1,40
39824695,Prime Williamsburg 1BR& Living Area,Brooklyn,Apartment,0,Private room,11249,2,1,0,150
39818157,Cozy room in East Vill on 6St &1Ave,Manhattan,Apartment,0,Private room,10003,1,1,0,90
39875363,Private Room in Downtown Manhattan,Manhattan,Apartment,100,Private room,10011,1,1,2,118
39808613,YOUR OWN PRIVATE ROOM! NEAR CP,Manhattan,Apartment,0,Private room,10029,1,1,0,65
39859331,Luxury Apartment with King Room,Manhattan,Apartment,0,Private room,10035,1,1,0,90
39846379,Hotel alternative up town NYC,Manhattan,Apartment,0,Private room,10040,2,1,0,89
39835220,UES Large Private Room w Storage,Manhattan,Apartment,90,Private room,10128,1,1,8,80
39835878,"Perfect location, 15 min.Manhattan",Queens,Apartment,0,Private room,11105,1,1,0,70
39835633,Private Room with 25th FL. Balcony,Queens,Apartment,0,Private room,11109,1,1,0,60
39810670,Master bedroom + private bathroom,Queens,House,100,Private room,11364,1,1,1,60
39808613,GREAT LARGE ROOM SHARE!,Bronx,Apartment,0,Shared room,10457,1,1,0,40
39808613,LARGE ROOM SHARE NEAR TIME SQUARE,Bronx,Apartment,0,Shared room,10457,1,1,0,40
39808613,ROOM SHARE NEAR TIME SQUARE,Bronx,Apartment,0,Shared room,10457,1,1,0,40
39808613,ROOM SHARE NEAR TIME SQUARE,Bronx,Apartment,0,Shared room,10457,1,1,0,40
39805148,Bachelor Pad For A Short Stay,Queens,House,100,Shared room,11434,1,1,2,46
39918716,Beautiful Apartment By 3 Hospitals,Brooklyn,Apartment,0,Entire home/apt,11203,2,1,0,169
39941533,Luxury 2000ft Williamsburg Duplex,Brooklyn,Apartment,0,Entire home/apt,11211,3,1,0,600
39940356,Amazing 3 Bdrm Brownstone Apt,Brooklyn,Apartment,0,Entire home/apt,11217,4,1,0,275
39915371,Penthouse with Large Patio,Manhattan,Apartment,0,Entire home/apt,10001,1,1,3,260
39938343,1 BR LES/Chinatown,Manhattan,Apartment,100,Entire home/apt,10002,1,1,2,185
39955850,Big Studio in the Heart of Wall St,Manhattan,Apartment,90,Entire home/apt,10005,1,1,2,130
39953090,Bright Lux East Village 2BR Home,Manhattan,Apartment,100,Entire home/apt,10009,3,1,1,454
39880500,Cozy studio close to central park,Manhattan,Apartment,0,Entire home/apt,10025,2,1,0,142
39921605,Spacious Manhattan studio w patio!,Manhattan,Apartment,100,Entire home/apt,10025,1,1,1,250
39969570,"A little space, in a cute place",Manhattan,Apartment,100,Entire home/apt,10027,2,1,1,160
39917103,"A beautiful, airy studio apartment!",Manhattan,Apartment,0,Entire home/apt,10029,1,1,0,100
39976956,Modern 1-br apt with balcony,Manhattan,Apartment,0,Entire home/apt,10036,1,1,1,200
5012408,UES 22nd floor Manhattan 1 bedroom,Manhattan,Apartment,0,Entire home/apt,10075,2,1,0,149
39921605,Manhattan Studio with Huge Garden!,Manhattan,Townhouse,0,Entire home/apt,10025,1,1,0,170
39921605,Sunny  Spotless Manhattan apartment,Manhattan,Townhouse,100,Entire home/apt,10025,2,1,1,166
39978385,A cozy place in Astoria,Queens,Apartment,100,Entire home/apt,11102,2,1,1,110
39962821,Private Room Brooklyn,Brooklyn,Apartment,100,Private room,11201,2,1,1,199
39965695,Room for rent in Bushwick,Brooklyn,Apartment,0,Private room,11206,1,1,0,90
39950080,Cozy bedroom in SPACIOUS loft,Brooklyn,Apartment,0,Private room,11238,1,1,0,70
39959265,Bushwick Room,Brooklyn,Apartment,0,Private room,11385,1,1,0,75
39956905,East Village Private Room & Bath,Manhattan,Apartment,0,Private room,10003,1,1,0,100
39956905,East Village Private Room & Terrace,Manhattan,Apartment,100,Private room,10003,1,1,1,95
39973642,East Village Living,Manhattan,Apartment,0,Private room,10009,1,1,0,120
39880055,HUGE room w AC close to 96th train!,Manhattan,Apartment,0,Private room,10025,3,1,0,75
39977656,Your cozy spot in Upper West Manhat,Manhattan,Apartment,0,Private room,10025,1,1,0,40
39915290,Gorg Near Columbia & 42st w/cookie,Manhattan,Apartment,0,Private room,10027,1,1,0,80
39943298,Heart of Manhattan/Time Square,Manhattan,Apartment,100,Private room,10036,1,1,1,75
39947369,"Great, Private Room in FiDi",Manhattan,Apartment,100,Private room,10038,1,1,1,85
39918531,Relaxing and Comfy Private Bedroom,Queens,Apartment,95,Private room,11103,1,1,5,80
39928734,"Clean, Neat Space in Downtown NYC",Manhattan,Apartment,85,Shared room,10013,1,1,3,100
40070423,Quaint Sunny apartment in Bed-stuy,Brooklyn,Apartment,0,Entire home/apt,11221,1,1,0,70
40027258,"Very spacious, 2/br Apartment",Brooklyn,Apartment,100,Entire home/apt,11225,2,1,1,102
40066750,Great neighborhood great space,Brooklyn,Apartment,100,Entire home/apt,11231,3,1,2,150
40044775,1 bedroom in heart of the city,Manhattan,Apartment,100,Entire home/apt,10016,1,1,1,150
40031650,Beautiful historic prewar building.,Manhattan,Apartment,0,Entire home/apt,10027,2,1,0,240
40058595,Calm and Cute Entire Studio,Manhattan,Apartment,100,Entire home/apt,10128,2,1,1,150
39990122,Cozy and bright studio apartment,Queens,Apartment,0,Entire home/apt,11385,1,1,0,75
40018267,Spacious double bedroom in Brooklyn,Brooklyn,Apartment,100,Private room,11206,1,1,1,50
40041424,Private room in shared apt.,Brooklyn,Apartment,0,Private room,11213,1,1,0,46
40046813,Warm cozy room with wifi,Brooklyn,Apartment,0,Private room,11216,1,1,0,54
40062888,Big Room in Greenpoint/Williamsburg,Brooklyn,Apartment,0,Private room,11222,1,1,0,100
40010465,Lefferts Garden 1 bedroom,Brooklyn,Apartment,0,Private room,11226,1,1,0,35
40063289,Cozy Private room in Brooklyn,Brooklyn,Apartment,0,Private room,11237,1,1,0,55
40027302,Great Room in Williamsburg Brooklyn,Brooklyn,Apartment,100,Private room,11249,1,1,2,100
40050430,"Room, Bath, Roof+Pool Williamsburg",Brooklyn,Apartment,80,Private room,11249,1,1,1,95
40031957,EastVillage Tenement Cute Cozy Room,Manhattan,Apartment,0,Private room,10009,1,1,0,60
40029324,Cozy NYC room available Aug.16 on!,Manhattan,Apartment,0,Private room,10025,1,1,0,75
40055469,Midtown Luxury Apartment,Manhattan,Apartment,0,Private room,10036,1,1,0,250
40067331,Spacious room 25min to Time Square,Manhattan,Apartment,0,Private room,10040,2,1,0,75
40058915,Private Room - Prime Location,Manhattan,Apartment,0,Private room,10128,1,1,0,89
39980482,"Near LGA, JFK and NYC 4 sleep",Queens,Apartment,0,Private room,11373,2,1,0,75
40037491,Nice small apt with room and kitche,Queens,Apartment,0,Private room,11385,1,1,0,99
40042155,"Spacious Room, 1 Block from Train!",Queens,Apartment,90,Private room,11385,2,1,4,65
40046813,"Designers, Yogi's, Artists, Welcome",Brooklyn,Apartment,0,Shared room,11216,1,1,0,45
40046813,NYC for Students & Travelers Wifi,Brooklyn,Apartment,100,Shared room,11216,1,1,1,42
40046813,Travelers Yogis & Artists Welcome,Brooklyn,Apartment,0,Shared room,11216,1,1,0,45
40046813,PopUp n Brooklyn Storefront,Brooklyn,Loft,0,Shared room,11216,1,1,0,80
40080883,Garden apt with private backyard,Brooklyn,Apartment,0,Entire home/apt,11211,1,1,0,215
40155522,cozysunny studio in manhattan beach,Brooklyn,Apartment,0,Entire home/apt,11235,2,1,0,75
40125161,"Cozy, charming apt in heart of LES",Manhattan,Apartment,100,Entire home/apt,10002,1,1,4,150
40151792,1 Bed Apt in Lower East Side,Manhattan,Apartment,80,Entire home/apt,10002,1,1,1,190
40152309,Spacious East Village One Bedroom,Manhattan,Apartment,0,Entire home/apt,10009,1,1,0,150
40143261,Quiet Apt in the West Village,Manhattan,Apartment,0,Entire home/apt,10014,1,1,0,150
40149709,Luxury 1Br Apt in Chelsea / HK,Manhattan,Apartment,100,Entire home/apt,10018,1,1,1,200
40122332,"Clean, Comfortable and Large Room",Brooklyn,Apartment,80,Private room,11218,1,1,1,38
40124500,"Nice room, nice neighborhood",Brooklyn,Apartment,0,Private room,11219,1,1,0,36
40152573,Bushwick Private Room,Brooklyn,Apartment,60,Private room,11237,1,1,3,50
40152573,Private room in Bushwick,Brooklyn,Apartment,80,Private room,11237,1,1,5,60
40085749,One floor kitchen and living room,Brooklyn,House,0,Private room,11205,1,1,0,200
40151686,"Cozy and nice room,5 min to subway",Brooklyn,House,0,Private room,11232,1,1,0,49
40078170,Charming 1 Bedroom in TriBeCa,Manhattan,Apartment,100,Private room,10013,1,1,3,115
40078170,Charming One room in TriBeca,Manhattan,Apartment,0,Private room,10013,1,1,0,100
40120674,Private Bedroom 2 Twin Beds,Manhattan,Apartment,100,Private room,10026,2,1,1,125
40138128,Modern & Cozy. 1BD. Appliances.,Bronx,Apartment,0,Shared room,10454,1,1,0,65
40124500,Living room: nice & Comfy Twin Bed,Brooklyn,Apartment,95,Shared room,11219,1,1,5,39
40206276,Whole Floor In Cobble Hill,Brooklyn,Apartment,0,Entire home/apt,11201,2,1,0,175
40212876,2 great spacious bedroom apt.,Brooklyn,Apartment,0,Entire home/apt,11230,2,1,0,120
40198199,Charming Studio in Clinton Hill,Brooklyn,Apartment,100,Entire home/apt,11238,1,1,1,100
40223844,Ground fl of 2 fam - 1 blk to park,Brooklyn,House,0,Entire home/apt,11209,3,1,0,150
40217983,Beautiful light-filled space!,Brooklyn,House,0,Entire home/apt,11215,1,1,1,86
40169737,Spacious and Private 2 Bedroom Apt,Manhattan,Apartment,0,Entire home/apt,10001,4,1,0,250
40181638,Statue of Liberty across the street,Manhattan,Apartment,0,Entire home/apt,10004,1,1,0,400
40232358,Gem in the heart of Chelsea,Manhattan,Apartment,0,Entire home/apt,10011,2,1,0,225
40237218,NYC 4-Star Hotel Thanksgiving Week!,Manhattan,Apartment,0,Entire home/apt,10019,2,1,0,328
40163236,Suite in The Upper East Side,Manhattan,Apartment,0,Entire home/apt,10021,1,1,0,150
40227371,Charming 1 Bedroom in the city,Manhattan,Apartment,0,Entire home/apt,10030,1,1,0,105
40204929,Marvelous Manhattan Apartment!,Manhattan,Apartment,0,Entire home/apt,10032,1,1,0,148
40226321,Airy Washington Heights 1-Bedroom,Manhattan,Apartment,0,Entire home/apt,10032,1,1,0,85
40194625,Lovely views near Times Square,Manhattan,Apartment,0,Entire home/apt,10036,1,1,0,250
40168986,Charming 1 bedroom Apt,Manhattan,Apartment,0,Entire home/apt,10039,1,1,0,150
40234307,1 BDR Apt in Upper East Side NYC,Manhattan,Apartment,0,Entire home/apt,10128,1,1,0,150
40206332,Big Room in the Heart of NYC,Bronx,Apartment,60,Private room,10453,1,1,7,40
40228638,1bedroom rental for August,Brooklyn,Apartment,90,Private room,11219,1,1,3,30
40236384,A Cozy Room in a Brooklyn House,Brooklyn,Apartment,100,Private room,11225,1,1,2,60
40169737,Bright airy room in great location!,Manhattan,Apartment,0,Private room,10001,1,1,0,110
40169737,Large Double Room in Hell's Kitchen,Manhattan,Apartment,0,Private room,10001,1,1,0,110
40228873,BEAUTIFUL HUGE ROOM IN MANHATTAN,Manhattan,Apartment,100,Private room,10010,1,1,1,99
40183502,Master bedroom Midtown West,Manhattan,Apartment,100,Private room,10019,3,1,2,80
40168745,Charming bedroom in Central Harlem,Manhattan,Apartment,0,Private room,10026,1,1,0,125
40169737,Nice and Cozy Double Room in UES,Manhattan,Apartment,80,Private room,10028,1,1,4,90
40237862,Cozy Private Bedroom,Manhattan,Apartment,0,Private room,10030,1,1,0,40
40236486,PRIVATE BIG ROOM IN CENTRAL HARLEM,Manhattan,Apartment,0,Private room,10039,2,1,0,55
40306612,Kid Friendly 2bed/2bath CobbleHill,Brooklyn,Apartment,80,Entire home/apt,11201,2,1,1,240
40313256,YOUR BROOKLYN LOFT,Brooklyn,Apartment,100,Entire home/apt,11206,2,1,2,139
40332331,Colorful Kid Friendly 2 bedroom,Brooklyn,Apartment,100,Entire home/apt,11215,3,1,1,139
40319733,Stylish Modern Comfort in Bed-Stuy,Brooklyn,Apartment,0,Entire home/apt,11216,1,1,0,110
40330519,Loft in Brooklyn minutes from NYC,Brooklyn,Loft,90,Entire home/apt,11206,3,1,5,125
40319597,Luxury Studio - FiDi - Wall Street,Manhattan,Apartment,95,Entire home/apt,10005,1,1,7,150
40316837,1BR in West Village/Meat Packing,Manhattan,Apartment,0,Entire home/apt,10014,1,1,0,200
40332231,French 1br Facing Park and Church,Manhattan,Apartment,0,Entire home/apt,10014,3,1,0,300
40332231,Private Yard with Birdies!,Manhattan,Apartment,100,Entire home/apt,10014,2,1,4,300
40276895,Tranquility in Morningside Heights,Manhattan,Apartment,0,Entire home/apt,10027,1,1,0,150
40307510,"Beautiful, new 1BR in Brownstone",Manhattan,Apartment,100,Entire home/apt,10027,2,1,1,180
40324428,Upper East Side Studio With Alcove,Manhattan,Apartment,90,Entire home/apt,10128,1,1,3,129
40268082,"New, spacious and quiet retreat!",Queens,Apartment,0,Entire home/apt,11102,2,1,0,75
40244009,US Open? Perfect Lg 1 BR apartment,Queens,Apartment,0,Entire home/apt,11377,1,1,0,150
40311064,Southern Brooklyn Sunsets,Brooklyn,Apartment,90,Private room,11204,1,1,2,50
40284998,Private sunny room steps from the L,Brooklyn,Apartment,90,Private room,11211,1,1,3,66
40331644,"lovely room in park slope, bk",Brooklyn,Apartment,0,Private room,11215,1,1,0,45
40330322,Willamsburg comfy cozy room,Brooklyn,Apartment,100,Private room,11249,1,1,1,65
40283929,Huge Master Bedroom w/ private bath,Brooklyn,House,0,Private room,11207,1,1,0,75
40288332,Luxury Apartment in Alphabet City,Manhattan,Apartment,100,Private room,10009,1,1,1,100
40316314,Private Room in East Village,Manhattan,Apartment,0,Private room,10009,1,1,0,81
40299208,"Private room for 2, great location!",Manhattan,Apartment,0,Private room,10019,1,1,0,100
40321059,Harlem Home,Manhattan,Apartment,0,Private room,10030,1,1,0,70
40296015,living room space for rent,Queens,Apartment,0,Private room,11104,1,1,0,60
40336543,Astoria Nice Neighborhood,Queens,Bed & Breakfast,0,Private room,11106,1,1,0,100
40277041,master bedroom in big retro house,Queens,House,100,Private room,11365,2,1,2,95
40326136,Cozy home 5 mins from LGA AIRPORT,Queens,House,0,Private room,11370,1,1,0,69
40326136,Cozy home 5 mins from LGA AIRPORT,Queens,House,85,Private room,11370,1,1,3,59
40326136,Cozy home 5 mins from LGA AIRPORT,Queens,House,100,Private room,11370,1,1,1,69
40338031,Enjoy your stay in NYC 2 Bed roooms,Brooklyn,Apartment,0,Entire home/apt,11209,2,1,0,110
40388159,Bushwick loft 1 block to subway,Brooklyn,Apartment,0,Entire home/apt,11237,2,1,0,175
40429192,Authentic Style Brooklyn Loft,Brooklyn,Loft,0,Entire home/apt,11222,3,1,0,225
40443331,Sun Drenched Updated Chelsea Studio,Manhattan,Apartment,100,Entire home/apt,10011,2,1,1,180
40405664,Charming 1BR in the heart of Nolita,Manhattan,Apartment,0,Entire home/apt,10012,1,1,1,135
40431243,Cozy and Historic West Village Apt,Manhattan,Apartment,0,Entire home/apt,10014,2,1,0,275
40435138,Large studio in East Manhattan,Manhattan,Apartment,0,Entire home/apt,10022,1,1,1,165
40443551,HUGE 2 bdrm 30 m ride from Midtown,Manhattan,Apartment,0,Entire home/apt,10033,2,1,0,112
40390372,Charming 1BR in heart of NYC,Manhattan,Apartment,0,Entire home/apt,10036,1,1,0,180
40355841,1 week rental in Harlem,Manhattan,Apartment,0,Entire home/apt,10037,3,1,0,85
40394783,"2 bed, 2 bath in Battery Park City",Manhattan,Apartment,0,Entire home/apt,10280,1,1,0,200
40426575,Cool Luxury Noho Loft New York,Manhattan,Loft,0,Entire home/apt,10012,2,1,0,900
